,date,daily_evap_mm,daily_evap_m3,sam_et_m3H2O,typha_et_m3H2O,sacstab_et_m3H2O,scal_et_m3H2O,allspp_et_m3H2O
1413,5/29/15,17.7660159,3730.86334,0,2323.131628,639.3101935,284.3721472,3246.813968
1414,5/30/15,18.51107575,3887.325907,0,2441.12665,668.0178541,294.1049097,3403.249414
1415,5/31/15,0.500885149,105.1858813,NA,NA,NA,NA,NA
1416,6/1/15,18.07506851,3795.764386,0,2995.71341,714.23038,297.5367781,4007.480568
1417,6/2/15,19.27033168,4046.769653,0,3017.129227,713.9627503,297.3858409,4028.477818
1418,6/3/15,18.10114115,3801.239641,0,2986.240689,700.5871469,292.6255004,3979.453336
1419,6/4/15,17.09890082,3590.769173,0,2545.593597,573.8131042,255.05014,3374.456841
1420,6/5/15,12.24382501,2571.203251,0,2242.983599,487.2472278,228.9488081,2959.179635
1421,6/6/15,16.66081158,3498.770432,0,2876.722282,656.0625658,277.9410327,3810.725881
1422,6/7/15,16.63114432,3492.540308,0,3089.599286,706.0480865,293.8118933,4089.459266
1423,6/8/15,17.02602761,3575.465799,0,3272.690164,744.1262521,308.0748618,4324.891278
1424,6/9/15,10.56662509,2218.991269,0,2775.154362,603.2977235,268.2275661,3646.679652
1425,6/10/15,16.45459403,3455.464746,0,3081.850513,685.3623746,289.0236343,4056.236522
1426,6/11/15,19.27305744,4047.342063,0,3435.081955,771.843761,315.0710977,4521.996813
1427,6/12/15,19.30418607,4053.879076,0,3568.18019,800.8787621,323.6417232,4692.700676
1428,6/13/15,21.44982677,4504.463621,0,3745.96147,839.7811861,335.9306382,4921.673294
1429,6/14/15,20.84695995,4377.861591,0,3815.614486,851.7857888,339.5135284,5006.913803
1430,6/15/15,21.72536441,4562.326526,0,4011.1793,894.4084865,352.994578,5258.582365
1431,6/16/15,20.75189914,4357.898819,0,4059.067671,900.9509218,354.7320817,5314.750675
1432,6/17/15,20.76799948,4361.279891,0,4280.860985,949.9444317,369.8601495,5600.665566
1433,6/18/15,21.48075795,4510.959168,0,4416.680601,977.3305533,378.3238478,5772.335002
1434,6/19/15,18.74090135,3935.589284,0,4299.828105,943.7832311,367.3943811,5611.005717
1435,6/20/15,18.46728956,3878.130809,0,4216.599204,918.8306356,359.1277387,5494.557578
1436,6/21/15,20.93905504,4397.201557,0,4325.551868,938.6928094,365.8291572,5630.073835
1437,6/22/15,21.42791454,4499.862053,0,4310.751294,930.3579453,362.8393799,5603.948619
1438,6/23/15,21.34246008,4481.916617,0,4457.439297,958.8128309,372.3476123,5788.59974
1439,6/24/15,21.02852163,4415.989543,0,4619.04676,993.2701903,382.1407848,5994.457735
1440,6/25/15,22.02813793,4625.908965,0,4483.99801,955.111082,370.7690594,5809.878151
1441,6/26/15,23.46541253,4927.736631,0,4624.94066,984.0001674,379.1425695,5988.083397
1442,6/27/15,19.6326286,4122.852006,0,4488.816296,943.7620594,368.4942813,5801.072636
1443,6/28/15,18.36186607,3855.991875,0,4685.170313,986.9560113,380.4159497,6052.542274
1444,6/29/15,19.30007491,4053.015731,0,4763.043545,1001.151837,384.0665378,6148.261919
1445,6/30/15,21.84605707,4587.671984,0,4691.907554,979.7688648,377.3692846,6049.045704
1446,7/1/15,21.46271723,4507.170617,0,3812.453338,719.9779304,383.6466467,4916.077915
1447,7/2/15,21.80550763,4579.156603,0,3941.690064,754.2164476,397.9434345,5093.849946
1448,7/3/15,11.65695424,2447.960391,0,3281.419577,610.6479044,344.8944352,4236.961916
1449,7/4/15,16.36093194,3435.795707,0,3604.666616,690.474029,375.1995393,4670.340184
1450,7/5/15,17.96998868,3773.697622,0,3441.128405,660.8504679,363.2620761,4465.240949
1451,7/6/15,17.37814484,3649.410416,0,3527.262053,688.4106489,373.0774557,4588.750157
1452,7/7/15,18.68503902,3923.858195,0,3806.611729,756.0999407,402.1779484,4964.889619
1453,7/8/15,23.35809613,4905.200187,0,3732.778152,745.4827969,398.8629348,4877.123883
1454,7/9/15,23.49230608,4933.384278,0,3235.993546,639.6870845,355.3699898,4231.05062
1455,7/10/15,21.50567985,4516.192768,0,3311.591564,664.5721907,364.8107911,4340.974545
1456,7/11/15,18.75053507,3937.612364,0,3369.521072,681.671018,374.2686003,4425.46069
1457,7/12/15,17.48949793,3672.794565,0,3390.738581,691.3940666,380.0200611,4462.152709
1458,7/13/15,17.93107621,3765.526003,0,3495.386936,722.3833598,393.4289376,4611.199233
1459,7/14/15,20.97646504,4405.057658,0,3658.926553,768.1912793,412.7395358,4839.857368
1460,7/15/15,20.14606734,4230.67414,0,3545.933764,748.369955,405.105436,4699.409155
1461,7/16/15,19.26969352,4046.63564,0,3555.459745,757.8625666,409.5368125,4722.859124
1462,7/17/15,20.3877661,4281.43088,0,3375.284035,721.3513347,394.8879052,4491.523275
1463,7/18/15,12.60289555,2646.608066,0,2743.881121,571.6370713,334.6166499,3650.134842
1464,7/19/15,16.72259103,3511.744116,0,2969.717167,636.7652038,359.454873,3965.937244
1465,7/20/15,17.26043775,3624.691928,0,3104.8452,675.2250434,377.3063793,4157.376623
1466,7/21/15,18.82582243,3953.42271,0,3267.782628,722.1804505,398.1223933,4388.085472
1467,7/22/15,20.62239631,4330.703225,0,3309.399845,740.1721211,406.0800729,4455.652039
1468,7/23/15,19.25798514,4044.17688,0,3209.626722,722.303925,399.0021949,4330.932842
1469,7/24/15,14.80092574,3108.194405,0,3103.337284,700.4015245,391.8398441,4195.578653
1470,7/25/15,20.99284756,4408.497988,0,3276.407839,753.1064468,414.3071529,4443.821438
1471,7/26/15,20.41876586,4287.940832,0,3232.210887,747.4130147,414.0192947,4393.643197
1472,7/27/15,19.1448698,4020.422658,0,3182.449654,743.9356081,411.6285772,4338.013839
1473,7/28/15,17.45755057,3666.08562,0,3069.418581,719.3864104,403.5822431,4192.387235
1474,7/29/15,13.18400683,2768.641434,0,2658.895819,613.9743848,361.2956987,3634.165903
1475,7/30/15,16.80323139,3528.678592,0,3035.677525,727.0776354,406.9752402,4169.730401
1476,7/31/15,14.51567584,3048.291926,0,2697.18844,640.9030684,371.6804667,3709.771975
1477,8/1/15,14.61157651,3068.431066,0,2439.721224,683.3033695,398.3900665,3521.41466
1478,8/2/15,18.54680531,3894.829114,0,2575.709223,735.6417444,422.4770253,3733.827993
1479,8/3/15,18.74857368,3937.200472,0,2657.356332,771.0865281,439.4730724,3867.915933
1480,8/4/15,19.5918011,4114.278231,0,2602.450278,763.1561295,436.5530233,3802.15943
1481,8/5/15,19.16273167,4024.17365,0,2597.546426,771.5419007,441.044441,3810.132768
1482,8/6/15,13.07111571,2744.934298,0,2246.235645,658.0777496,395.5371056,3299.8505
1483,8/7/15,17.3215913,3637.534173,0,2312.869748,693.8942366,408.8510226,3415.615007
1484,8/8/15,16.92449083,3554.143075,0,2201.627209,667.5238463,395.618322,3264.769377
1485,8/9/15,16.9926628,3568.459189,0,2346.377212,725.888403,423.892236,3496.157851
1486,8/10/15,14.46822238,3038.3267,0,2193.636835,680.2445399,405.6156294,3279.497004
1487,8/11/15,12.15721176,2553.014469,0,1866.946194,571.5079519,358.5141016,2796.968247
1488,8/12/15,14.90289634,3129.608231,0,2156.701042,688.1965505,409.3300298,3254.227622
1489,8/13/15,15.95059568,3349.625093,0,2340.398214,765.4686432,445.3875785,3551.254436
1490,8/14/15,17.81424964,3740.992425,0,2410.844291,801.9755055,463.6268678,3676.446664
1491,8/15/15,15.71058571,3299.222999,0,2367.904058,798.0305012,462.396409,3628.330968
1492,8/16/15,21.26908138,4466.50709,0,2307.896954,787.1946099,458.2470723,3553.338636
1493,8/17/15,22.84675101,4797.817712,0,2169.492588,746.5855343,439.7107025,3355.788825
1494,8/18/15,19.95332616,4190.198493,0,2025.577682,702.3457189,419.7246667,3147.648067
1495,8/19/15,18.75356094,3938.247798,0,2032.344131,716.2317029,426.8761627,3175.451997
1496,8/20/15,16.94353112,3558.141534,0,1983.027522,707.6806243,423.9086593,3114.616805
1497,8/21/15,16.59095692,3484.100953,0,1939.015937,700.4042377,422.1004132,3061.520588
1498,8/22/15,16.36688203,3437.045225,0,1927.766965,708.2532327,425.7916396,3061.811837
1499,8/23/15,16.92579852,3554.417689,0,1893.527798,706.1662204,425.3030027,3024.997021
1500,8/24/15,16.37821348,3439.424831,0,1876.417979,710.3062698,428.6189015,3015.34315
1501,8/25/15,11.87786368,2494.351374,0,1521.519171,566.5423719,364.2828425,2452.344386
1502,8/26/15,14.79133902,3106.181194,0,1728.874031,671.1023897,411.3534218,2811.329842
1503,8/27/15,14.88504741,3125.859955,0,1678.795082,660.4316946,407.5097445,2746.736522
1504,8/28/15,14.72523736,3092.299846,0,1701.420724,683.6161134,418.563391,2803.600228
1505,8/29/15,17.33685235,3640.738994,0,1773.861019,729.6003257,441.26696,2944.728305
1506,8/30/15,17.16721695,3605.11556,0,1695.594106,706.3832439,431.3674183,2833.344768
1507,8/31/15,16.73227222,3513.777167,0,1588.21345,669.2088512,414.1770492,2671.59935
1508,9/1/15,14.79108391,3106.127621,0,1864.382004,623.4774781,383.1160628,2870.975545
1509,9/2/15,13.29430879,2791.804845,0,1921.177976,639.1656068,400.2193112,2960.562894
1510,9/3/15,17.76948029,3731.59086,0,1803.451331,592.103072,384.3851516,2779.939555
1511,9/4/15,15.23991143,3200.381401,0,1694.51005,546.9273159,370.3357146,2611.77308
1512,9/5/15,15.56091002,3267.791104,0,1767.233819,570.506985,389.5241736,2727.264978
1513,9/6/15,13.8832999,2915.492979,0,1983.927969,646.3629228,436.7996984,3067.09059
1514,9/7/15,10.43389489,2191.117927,0,1807.046047,572.7704961,410.9331055,2790.749649
1515,9/8/15,15.50643676,3256.351719,0,2059.999074,664.8692064,464.6277658,3189.496046
1516,9/9/15,10.67700789,2242.171657,0,1737.450835,539.6813228,408.8382102,2685.970368
1517,9/10/15,11.20383702,2352.805774,0,1695.380447,520.4343729,406.1793185,2621.994138
1518,9/11/15,14.66163184,3078.942687,0,1897.697145,594.4443785,450.3133114,2942.454835
1519,9/12/15,15.84912004,3328.315208,0,2058.032628,646.5713906,489.8055738,3194.409592
1520,9/13/15,14.71677301,3090.522333,0,1922.263877,592.0364427,468.8745744,2983.174894
1521,9/14/15,11.40788612,2395.656086,0,1231.8475,336.1268455,333.7079236,1901.682269
1522,9/15/15,13.59554844,2855.065172,0,1825.99074,552.5812764,458.9417087,2837.513725
1523,9/16/15,16.35061291,3433.628712,0,1893.810185,572.9800466,478.9023658,2945.692598
1524,9/17/15,14.06454652,2953.554769,0,1844.50415,552.5682002,473.5832424,2870.655592
1525,9/18/15,14.33446108,3010.236827,0,1859.160566,553.7063304,482.4962149,2895.363111
1526,9/19/15,14.79120673,3106.153414,0,1967.927178,586.2211033,512.900884,3067.049166
1527,9/20/15,15.85345744,3329.226063,0,2063.765103,614.4857026,540.5585504,3218.809356
1528,9/21/15,7.810699042,1640.246799,0,1522.293185,422.6230956,426.0758988,2370.99218
1529,9/22/15,10.19928327,2141.849487,0,1606.605286,451.8476906,447.8693772,2506.322354
1530,9/23/15,12.21825376,2565.83329,0,1843.074449,529.4035836,506.6712268,2879.14926
1531,9/24/15,13.61675518,2859.518588,0,2020.987686,583.9932572,554.401866,3159.382809
1532,9/25/15,18.33541116,3850.436344,0,2097.35759,605.0232764,578.4576415,3280.838508
1533,9/26/15,15.92221091,3343.664292,0,2120.112213,608.205075,589.9930655,3318.310353
1534,9/27/15,13.31545903,2796.246397,0,2046.107572,580.0246343,578.0633108,3204.195517
1535,9/28/15,12.92977621,2715.253004,0,2021.067192,567.8052404,577.8589215,3166.731354
1536,9/29/15,12.87083937,2702.876269,0,2046.101716,572.5784704,589.3323667,3208.012553
1537,9/30/15,2.358342876,495.252004,NA,NA,NA,NA,NA
1538,10/1/15,16.8373683,3535.847342,0,2053.650961,567.4695138,602.4785153,3223.59899
1539,10/2/15,16.16155419,3393.926379,0,1857.99066,502.7755877,557.9700379,2918.736286
1540,10/3/15,14.12372194,2965.981607,0,1687.088716,446.691373,518.8310944,2652.611184
1541,10/4/15,19.23567747,4039.492269,0,1721.200057,451.7447389,534.2544577,2707.199254
1542,10/5/15,11.88782529,2496.44331,0,1439.600841,360.5526437,466.5908865,2266.744372
1543,10/6/15,4.953819769,1040.302152,0,1049.692424,237.5177417,369.0209895,1656.231156
1544,10/7/15,10.77595513,2262.950577,0,1385.011097,342.6857903,457.6028345,2185.299722
1545,10/8/15,11.73439392,2464.222723,0,1607.038278,407.0034452,521.3672358,2535.408959
1546,10/9/15,16.52874027,3471.035457,0,1810.915444,464.9118757,581.2893371,2857.116657
1547,10/10/15,11.29525646,2372.003857,0,1776.292988,450.0335603,577.8912446,2804.217793
1548,10/11/15,11.8631897,2491.269836,0,1845.350701,468.4740536,600.8068585,2914.631613
1549,10/12/15,10.11419014,2123.979928,0,1795.551535,449.0516202,593.2764866,2837.879642
1550,10/13/15,11.99899235,2519.788394,0,1902.342891,478.4724851,626.816867,3007.632243
1551,10/14/15,11.82010109,2482.22123,0,1936.004828,485.5224117,640.8508262,3062.378066
1552,10/15/15,12.23892788,2570.174855,0,1875.22816,463.3563927,629.8527919,2968.437345
1553,10/16/15,11.91731764,2502.636705,0,1636.141448,389.842029,568.1515012,2594.134978
1554,10/17/15,9.910213514,2081.144838,0,1587.416186,373.3430842,558.4999899,2519.259261
1555,10/18/15,11.2218682,2356.592322,0,1609.849168,378.283335,568.2345904,2556.367093
1556,10/19/15,8.273419038,1737.417998,0,1521.820574,351.1480063,546.6700163,2419.638596
1557,10/20/15,7.579601345,1591.716283,0,1277.296003,279.0070162,480.2466491,2036.549668
1558,10/21/15,9.29076674,1951.061015,0,1199.637245,257.3375188,459.1461771,1916.120941
1559,10/22/15,10.01954485,2104.104418,0,1286.262296,281.1072925,486.7369822,2054.106571
1560,10/23/15,10.27391004,2157.521108,0,1415.639554,314.5018818,529.1554658,2259.296901
1561,10/24/15,12.03807445,2527.995635,0,1613.823359,366.3557717,592.6932955,2572.872426
1562,10/25/15,11.71998533,2461.19692,0,1601.572889,358.2023659,595.4181036,2555.193358
1563,10/26/15,10.82631445,2273.526034,0,1599.368917,357.0479613,597.0126365,2553.429514
1564,10/27/15,11.00682059,2311.432325,0,1520.914391,333.6504171,576.9652092,2431.530017
1565,10/28/15,9.442209373,1982.863968,0,1408.144138,299.39005,548.0248662,2255.559055
1566,10/29/15,10.17125606,2135.963773,0,1285.031906,265.0999448,513.0910317,2063.222882
1567,10/30/15,10.35685648,2174.939861,0,1274.231556,262.3138454,511.1784017,2047.723803
1568,10/31/15,10.75927917,2259.448626,0,1289.981427,264.8134183,519.3029299,2074.097775
1569,11/1/15,10.47571945,2199.901085,0,1291.365652,264.1652234,521.535224,2077.066099
1570,11/2/15,11.66906248,2450.503121,0,1329.335897,275.2586498,532.0850251,2136.679572
1571,11/3/15,13.30235085,2793.493679,0,1131.657124,223.257793,469.9424577,1824.857375
1572,11/4/15,10.14901671,2131.29351,0,760.0510253,125.8394795,352.7198142,1238.610319
1573,11/5/15,9.564859656,2008.620528,0,739.4380453,124.6414976,341.4653956,1205.544939
1574,11/6/15,10.95273439,2300.074223,0,838.8491259,151.9714417,371.1675408,1361.988108
1575,11/7/15,11.4058833,2395.235493,0,1061.240394,211.3741189,439.9793027,1712.593816
1576,11/8/15,11.62603215,2441.466752,0,1105.888153,224.1628231,452.7620018,1782.812978
1577,11/9/15,10.7448187,2256.411928,0,956.2887874,185.8561714,404.2515241,1546.396483
1578,11/10/15,12.71728162,2670.629139,0,730.4005203,125.5258883,333.5479951,1189.474404
1579,11/11/15,11.3241447,2378.070387,0,654.2178193,108.6308541,305.8470806,1068.695754
1580,11/12/15,11.00958904,2312.013698,0,763.7167699,138.7650626,338.8358795,1241.317712
1581,11/13/15,12.14337584,2550.108925,0,923.2186101,182.0091478,387.8422714,1493.070029
1582,11/14/15,10.6997161,2246.940382,0,787.1580077,147.0988597,343.4763116,1277.733179
1583,11/15/15,5.081406338,1067.095331,0,474.7296932,61.09941721,247.6959021,783.5250125
1584,11/16/15,14.92860718,3135.007508,0,516.2187869,76.41636813,255.9886871,848.6238421
1585,11/17/15,11.34099246,2381.608416,0,471.105902,66.17202057,239.5466672,776.8245898
1586,11/18/15,9.463604938,1987.357037,0,463.9663112,65.05897821,236.0872055,765.1124949
1587,11/19/15,9.01548872,1893.252631,0,618.6292425,107.8433108,283.0715828,1009.544136
1588,11/20/15,9.334067711,1960.154219,0,727.5623371,138.197196,315.968249,1181.727782
1589,11/21/15,11.23292018,2358.913238,0,829.3477355,166.9247931,346.4381992,1342.710728
1590,11/22/15,11.50340107,2415.714225,0,819.2940423,165.5250424,341.7667768,1326.585862
1591,11/23/15,9.549006427,2005.29135,0,760.7516096,150.7957077,322.0515163,1233.598834
1592,11/24/15,9.77476064,2052.699734,0,648.725541,121.7280627,285.2863815,1055.739985
1593,11/25/15,9.240407903,1940.48566,0,590.2324904,105.3341903,267.1261877,962.6928684
1594,11/26/15,9.735965915,2044.552842,0,401.1539054,55.57225546,205.6029395,662.3291003
1595,11/27/15,9.422216395,1978.665443,0,299.4416936,29.99565025,171.0169193,500.4542632
1596,11/28/15,9.697932571,2036.56584,0,286.6175798,27.5171225,165.506124,479.6408263
1597,11/29/15,10.82269825,2272.766632,0,262.7456767,22.05796422,156.4583147,441.2619557
1598,11/30/15,9.281126683,1949.036604,0,220.1228582,11.23182942,141.6890812,373.0437688
1599,12/1/15,9.808331746,2059.749667,0,197.8993835,6.09963462,133.2179858,337.217004
1600,12/2/15,10.4032933,2184.691594,0,283.3000493,30.95858609,158.3748658,472.6335011
1601,12/3/15,10.18636313,2139.136256,0,382.7003096,59.6620401,188.1182494,630.4805991
1602,12/4/15,9.713243383,2039.78111,0,375.6259381,58.19428623,185.0509482,618.8711726
1603,12/5/15,9.659431165,2028.480545,0,405.4288872,68.45217049,192.2030295,666.0840872
1604,12/6/15,8.634068487,1813.154382,0,396.3089414,66.61920717,188.3221125,651.250261
1605,12/7/15,9.636047765,2023.570031,0,464.8102545,87.67207839,207.8370188,760.3193517
1606,12/8/15,9.234821722,1939.312562,0,379.7399589,64.71020568,179.8462062,624.2963707
1607,12/9/15,8.003550034,1680.745507,0,334.4090389,52.33875409,164.8343711,551.5821641
1608,12/10/15,8.929471334,1875.18898,0,393.1485319,71.1456663,180.9757674,645.2699656
1609,12/11/15,8.459819715,1776.56214,0,322.207549,50.22748829,159.015265,531.4503023
1610,12/12/15,11.40158682,2394.333232,0,269.0706438,37.54203363,139.5831581,446.1958354
1611,12/13/15,8.183982157,1718.636253,0,167.9018351,9.574563407,106.2981992,283.7745977
1612,12/14/15,8.03015063,1686.331632,0,96.30542676,NA,83.16545045,168.4561456
1613,12/15/15,7.873586302,1653.453123,0,73.09971823,NA,73.73915379,130.7561849
1614,12/16/15,8.164141667,1714.46975,0,39.35978031,NA,61.75965134,76.00332904
1615,12/17/15,8.254659235,1733.478439,0,57.59939103,NA,65.9532876,104.7604822
1616,12/18/15,9.156978423,1922.965469,0,178.416844,18.48164137,101.8733966,298.7718819
1617,12/19/15,7.589990588,1593.898024,0,180.4451007,19.1431779,101.998575,301.5868536
1618,12/20/15,8.639209558,1814.234007,0,228.7625849,36.21757922,114.4234426,379.4036067
1619,12/21/15,7.342656812,1541.95793,0,153.3078975,14.09872095,89.83867639,257.2452949
1620,12/22/15,4.143128596,870.0570051,0,65.98824609,NA,62.90629396,115.3776399
1621,12/23/15,6.381468278,1340.108338,0,246.4749146,45.21949192,115.8706276,407.5650342
1622,12/24/15,6.133849504,1288.108396,0,224.0925401,39.90628752,107.235706,371.2345336
1623,12/25/15,10.05594232,2111.747887,0,132.5700109,12.34882287,77.48403867,222.4028724
1624,12/26/15,20.24405547,4251.251648,0,89.49013706,0.282350204,62.29715663,152.0696439
1625,12/27/15,10.3762381,2179.010001,0,98.42214322,4.349879511,63.51347883,166.2855016
1626,12/28/15,9.181792826,1928.176493,0,46.89393372,NA,46.50236785,81.65026286
1627,12/29/15,9.584134798,2012.668308,0,52.01893803,NA,46.58418469,89.57347323
1628,12/30/15,8.625673503,1811.391436,0,50.45762544,NA,44.40043008,86.63331532
1629,12/31/15,9.500522425,1995.109709,0,60.84651851,NA,46.07526847,103.3236084
1630,1/1/16,8.867356563,1862.144878,0,80.95264392,4.07432029,51.32400352,136.3509677
1631,1/2/16,12.65956891,2658.50947,0,171.8010522,35.62704013,78.06702303,285.4951154
1632,1/3/16,13.33054917,2799.415325,0,212.0395787,49.15349156,89.58312345,350.7761937
1633,1/4/16,6.997132223,1469.397767,0,147.3045206,25.30184981,70.70614998,243.3125204
1634,1/5/16,2.59721602,545.4153642,0,120.5585974,15.7924396,62.42240675,198.7734437
1635,1/6/16,9.920795321,2083.367017,0,160.6487949,30.86174325,72.5685053,264.0790435
1636,1/7/16,5.437107749,1141.792627,0,93.8465814,6.286405546,53.81945379,153.9524407
1637,1/8/16,6.130406915,1287.385452,0,85.852579,3.573811404,51.03096741,140.4573578
1638,1/9/16,7.22467283,1517.181294,0,101.9861306,9.823399792,54.636871,166.4464014
1639,1/10/16,5.449128915,1144.317072,0,85.09455493,2.901102479,50.18750167,138.1831591
1640,1/11/16,3.948336485,829.1506618,0,NA,NA,NA,NA
1641,1/12/16,5.783640275,1214.564458,0,NA,NA,NA,NA
1642,1/13/16,9.470365938,1988.776847,0,94.79133083,6.642522217,51.23085314,152.6647062
1643,1/14/16,8.428870551,1770.062816,0,111.2414523,12.09311699,55.32998653,178.6645558
1644,1/15/16,7.079513292,1486.697791,0,87.03114596,2.687202881,49.10280068,138.8211495
1645,1/16/16,7.67818779,1612.419436,0,130.4247413,18.28043217,59.67606581,208.3812393
1646,1/17/16,8.729578468,1833.211478,0,170.9575708,32.71527938,69.41234035,273.0851905
1647,1/18/16,7.217810152,1515.740132,0,140.0517384,20.89544383,61.55880516,222.5059874
1648,1/19/16,8.827388665,1853.75162,0,184.1315705,36.85307567,71.8130025,292.7976487
1649,1/20/16,9.924364373,2084.116518,0,226.2425149,51.66248581,81.66207974,359.5670804
1650,1/21/16,9.744832453,2046.414815,0,206.3782596,44.40143159,76.21697386,326.996665
1651,1/22/16,10.84494248,2277.43792,0,233.4846991,53.90811483,82.19028959,369.5831035
1652,1/23/16,9.821980447,2062.615894,0,208.1011254,44.25687276,75.76208539,328.1200835
1653,1/24/16,13.6037767,2856.793108,0,205.8641273,43.8964478,74.32556397,324.0861391
1654,1/25/16,10.25508577,2153.568012,0,187.780171,37.13188513,69.62756548,294.5396216
1655,1/26/16,12.56127195,2637.867109,0,216.7827399,47.48555063,75.77709678,340.0453873
1656,1/27/16,12.38841601,2601.567363,0,224.0406075,49.86195211,76.92696838,350.8295279
1657,1/28/16,10.74303189,2256.036698,0,203.8056278,42.37560362,71.80512496,317.9863564
1658,1/29/16,9.906801804,2080.428379,0,196.9267599,39.56820395,69.841892,306.3368559
1659,1/30/16,10.35302655,2174.135576,0,239.0920652,54.45692921,78.80254581,372.3515402
1660,1/31/16,15.09378836,3169.695555,0,290.238833,72.09610927,89.84542238,452.1803647
1661,2/1/16,16.34509621,3432.470205,0,96.78840152,2.294992663,47.26201886,146.345413
1662,2/2/16,15.03575254,3157.508034,0,89.07303428,1.126633942,44.32939908,134.5290673
1663,2/3/16,11.316618,2376.489781,0,90.22305341,1.325489038,44.34201436,135.8905568
1664,2/4/16,10.13954731,2129.304935,0,120.6414115,11.12914193,51.1320943,182.9026477
1665,2/5/16,11.53484123,2422.316657,0,205.067001,41.13382747,68.90569794,315.1065264
1666,2/6/16,12.87638641,2704.041146,0,241.9008011,54.15068895,76.24680205,372.2982921
1667,2/7/16,10.38057457,2179.920659,0,282.4035956,68.42870501,84.256794,435.0890947
1668,2/8/16,11.57686738,2431.14215,0,368.1287875,98.95681304,101.5240411,568.6096417
1669,2/9/16,12.64782575,2656.043407,0,381.491087,103.5607403,103.5425425,588.5943698
1670,2/10/16,10.86257951,2281.141697,0,377.370152,101.8497529,101.9671132,581.1870181
1671,2/11/16,10.67068545,2240.843945,0,372.0761438,99.89651379,100.0880305,572.0606881
1672,2/12/16,11.24789389,2362.057716,0,367.5655571,98.14290512,98.43415495,564.1426172
1673,2/13/16,11.74675075,2466.817659,0,367.1827216,97.89490086,97.61529963,562.6929221
1674,2/14/16,11.62101879,2440.413947,0,347.3482865,90.51043889,93.03594839,530.8946737
1675,2/15/16,11.51240719,2417.605509,0,408.7576846,112.4186862,104.3899668,625.5663377
1676,2/16/16,11.40628744,2395.320362,0,418.0407263,115.6237347,105.4162663,639.0807273
1677,2/17/16,11.90929493,2500.951935,0,432.1865682,120.5637732,107.36338,660.1137214
1678,2/18/16,11.68624245,2454.110914,0,408.6518891,111.4863577,102.3000337,622.4382805
1679,2/19/16,8.67763589,1822.303537,0,359.0857154,92.90269133,92.45609399,544.4445007
1680,2/20/16,13.79421453,2896.785051,0,431.5968955,120.5326658,104.6293534,656.7589147
1681,2/21/16,14.6192971,3070.052392,0,454.1173752,128.5331306,108.039663,690.6901687
1682,2/22/16,19.44528233,4083.509288,0,440.5798419,123.500778,104.762492,668.843112
1683,2/23/16,18.95753092,3981.081494,0,398.3958251,108.2999553,96.23008444,602.9258648
1684,2/24/16,14.82863227,3114.012777,0,384.3309442,103.1307179,92.97467766,580.4363397
1685,2/25/16,13.85399901,2909.339793,0,419.9590698,115.7587396,98.75191326,634.4697226
1686,2/26/16,13.71858415,2880.902671,0,485.3983406,139.1483639,109.7410315,734.287736
1687,2/27/16,13.81857762,2901.9013,0,462.8243264,130.7929896,104.9892958,698.6066119
1688,2/28/16,13.58738552,2853.350959,0,453.0601136,126.9973184,102.5816055,682.6390376
1689,2/29/16,14.03036079,2946.375766,0,501.3105359,144.3492818,110.206909,755.8667267
1690,3/1/16,13.70421593,2877.885345,0,524.1261465,152.0811293,112.1975932,788.404869
1691,3/2/16,14.12308555,2965.847965,0,530.3983488,154.3370827,117.1595879,801.8950195
1692,3/3/16,13.5103825,2837.180325,0,551.6183837,161.9678405,124.7512708,838.337495
1693,3/4/16,13.35927509,2805.44777,0,583.9019519,174.0723564,134.2739804,892.2482887
1694,3/5/16,11.24889904,2362.268798,0,536.5664323,155.2879063,129.6054732,821.4598118
1695,3/6/16,15.48957619,3252.811,0,559.8766631,163.6839653,137.5252316,861.08586
1696,3/7/16,16.89339252,3547.612429,0,418.8032289,111.8199391,112.7701294,643.3932974
1697,3/8/16,18.80500032,3949.050067,0,464.8918376,129.1328901,124.5099455,718.5346731
1698,3/9/16,14.4634354,3037.321434,0,574.2961367,170.0696322,149.5169619,893.8827308
1699,3/10/16,14.61435498,3069.014545,0,669.1516093,205.7673975,172.1798354,1047.098842
1700,3/11/16,14.7093317,3088.959657,0,636.9440481,191.5176981,169.6420691,998.1038152
1701,3/12/16,18.53918516,3893.228883,0,547.0308628,158.6189836,152.8875009,858.5373473
1702,3/13/16,14.36183516,3015.985384,0,582.4112387,171.620922,163.3683969,917.4005576
1703,3/14/16,14.49916706,3044.825082,0,685.7251442,210.7649701,188.7992817,1085.289396
1704,3/15/16,13.45834627,2826.252716,0,757.7982619,238.3965771,207.6652384,1203.860078
1705,3/16/16,14.86525268,3121.703063,0,826.9529703,265.058091,226.1597281,1318.170789
1706,3/17/16,15.72779863,3302.837713,0,794.6355199,252.3347531,222.0985088,1269.068782
1707,3/18/16,16.9820813,3566.237073,0,854.9720532,275.5090629,238.9428593,1369.423975
1708,3/19/16,15.72697949,3302.665693,0,940.3865063,308.5929374,261.7427475,1510.722191
1709,3/20/16,15.42459621,3239.165205,0,953.3985037,313.3035864,268.1226419,1534.824732
1710,3/21/16,16.36056818,3435.719318,0,988.0120748,326.6548473,279.4532736,1594.120196
1711,3/22/16,24.10218232,5061.458287,0,941.0887208,308.0189308,271.5618855,1520.669537
