date,influent_flow,frw1_outflow,frw2_outflow,frw3_outflow
9/23/17,66.4778,35.8341,18.173,13.1491
9/24/17,69.071,38.0127,19.7928,13.6851
9/25/17,73.2665,41.8277,22.0626,15.4195
9/26/17,73.03,42.0015,19.6999,14.4789
9/27/17,70.9491,42.2966,20.4148,14.7931
9/28/17,71.0961,41.2026,19.9645,14.1261
9/29/17,68.8747,40.3332,20.3042,14.4677
9/30/17,67.4834,37.2273,17.9928,12.7725
10/1/17,62.4137,37.4885,18.4785,12.7571
10/2/17,61.8434,38.9339,19.8319,13.4368
10/3/17,60.6885,34.8356,16.1419,11.489
10/4/17,63.6549,40.3103,18.4095,14.0366
10/5/17,65.317,49.8853,20.9672,6.7084
10/6/17,64.7454,49.0102,21.5739,4.9461
10/7/17,61.477,41.5527,17.7241,0.9926
10/8/17,85.1133,49.5602,24.719,0.0737
10/9/17,135.2521,71.5204,36.1064,0.0008
10/10/17,135.9385,52.7528,14.3388,0
10/11/17,132.4669,65.9342,18.102,0
10/12/17,135.0852,76.4212,18.0195,0
10/13/17,134.9936,70.0909,18.6272,0
10/14/17,133.6486,72.5665,17.784,0
10/15/17,133.0187,75.2386,17.6931,0
10/16/17,119.7657,80.8964,17.9549,0
10/17/17,125.9678,78.7454,10.5729,0
10/18/17,136.5614,67.2151,15.5921,0
10/19/17,136.8003,62.5423,18.4394,0
10/20/17,133.7083,54.1039,18.5313,0
10/21/17,106.1059,62.8111,16.076,0
10/22/17,73.448,46.4073,7.6266,0
10/23/17,76.3799,42.794,5.4051,0
10/24/17,73.1735,44.658,8.5192,1.9588
10/25/17,74.2067,37.4387,22.2965,5.8865
10/26/17,76.2051,43.6034,25.8149,6.1883
10/27/17,74.2419,46.7601,27.2171,6.2421
10/28/17,75.2027,44.6997,25.4246,5.9829
10/29/17,74.7528,46.3224,26.6116,6.1339
10/30/17,77.2263,50.2882,30.9495,7.7738
10/31/17,76.2922,44.1664,26.5607,6.887
11/1/17,81.3631,39.8494,26.9068,6.8455
11/2/17,83.7105,45.8671,30.692,7.8892
11/3/17,101.0895,49.6345,33.2524,8.9427
11/4/17,103.894,57.7069,35.8327,10.5085
11/5/17,104.0321,57.3622,35.3536,10.3985
11/6/17,108.5372,63.1809,38.1462,18.1496
11/7/17,104.8551,59.9224,36.9433,20.4385
11/8/17,104.1633,57.1411,35.6475,18.9743
11/9/17,101.8463,56.754,35.4551,18.777
11/10/17,102.4702,55.4051,34.8066,18.1876
11/11/17,98.2704,54.4709,34.0853,17.6198
11/12/17,101.765,55.2252,34.7033,17.376
11/13/17,103.9198,59.8047,37.2499,19.2293
11/14/17,103.0496,57.0391,35.7356,19.2188
11/15/17,109.3573,57.1709,36.2334,19.8072
11/16/17,113.745,62.1773,39.423,22.1766
11/17/17,109.4178,65.1409,39.0814,22.8384
11/18/17,91.4199,54.2505,32.4585,17.1205
11/19/17,70.6107,42.7036,26.3203,13.939
11/20/17,73.9324,42.0815,27.9326,12.1154
11/21/17,73.8982,39.2338,25.0377,12.4965
11/22/17,74.7541,37.9389,26.0846,11.8375
11/23/17,74.4654,39.2683,26.4568,11.4262
11/24/17,54.7726,34.1981,21.1681,9.2683
11/25/17,72.1254,35.1063,24.0075,8.7863
11/26/17,68.7022,37.5824,25.0147,10.3121
11/27/17,69.5127,40.3679,26.935,12.1805
11/28/17,67.7405,36.6134,24.1392,10.4728
11/29/17,68.2844,37.7066,25.5446,7.8102
11/30/17,66.9896,36.0069,24.8004,6.1671
12/1/17,72.5359,37.8493,26.5257,6.3302
12/2/17,73.6465,37.4613,25.9417,5.9913
12/3/17,70.9457,39.2005,27.0338,6.414
12/4/17,75.0231,42.2114,29.3437,7.2009
12/5/17,69.5252,38.483,26.1074,7.6517
12/6/17,69.9233,35.284,24.8069,6.3491
12/7/17,72.6586,37.328,27.561,6.5687
12/8/17,75.166,39.7251,28.8062,7.1379
12/9/17,70.6928,35.4306,24.8444,6.3465
12/10/17,73.7861,37.7239,27.204,6.7171
12/11/17,76.5985,42.0078,30.1429,7.4112
12/12/17,72.6555,39.6535,27.9575,7.8997
12/13/17,73.2979,38.0535,26.7912,8.5097
12/14/17,72.7496,38.8627,27.5506,9.0186
12/15/17,69.2597,37.8802,26.7913,7.9569
12/16/17,70.6738,34.8486,24.5937,7.7931
12/17/17,70.5571,37.2013,26.6721,8.2787
12/18/17,72.6362,40.9905,29.3737,7.4732
12/19/17,68.2515,40.1607,28.1918,7.8
12/20/17,69.0467,36.225,25.4658,7.9165
12/21/17,70.8991,36.5985,26.3795,8.1864
12/22/17,66.7304,36.1328,25.8536,8.2922
12/23/17,67.9719,33.7806,24.1623,7.9711
12/24/17,70.9655,35.9116,26.0096,8.0364
12/25/17,51.6755,34.6057,24.4478,7.7229
12/26/17,52.0248,25.8985,18.0506,5.6034
12/27/17,60.804,31.2298,23.1297,6.4204
12/28/17,58.679,31.0352,22.5441,6.5611
12/29/17,60.5699,31.7194,22.9829,6.4474
12/30/17,54.6392,30.1225,21.3749,5.8841
12/31/17,56.4218,29.6344,21.2923,6.2752
1/1/18,51.4682,29.5037,21.099,6.0085
1/2/18,57.3839,27.3221,20.629,5.4676
1/3/18,57.928,30.4503,22.3708,6.6862
1/4/18,66.3439,32.0138,23.4074,6.2251
1/5/18,75.1459,37.6566,27.6202,7.7834
1/6/18,97.6404,45.526,33.7375,10.3061
1/7/18,95.8738,49.7564,35.1909,11.2654
1/8/18,101.3362,53.0968,39.6289,12.7445
1/9/18,100.1488,50.0694,35.317,12.9342
1/10/18,104.0088,52.321,37.1829,15.2132
1/11/18,98.9404,49.9396,35.0212,14.3503
1/12/18,100.645,49.9203,35.7212,14.4408
1/13/18,101.3567,48.4726,34.538,13.8798
1/14/18,98.781,50.4507,35.4112,14.0469
1/15/18,101.0675,50.2109,35.5507,14.2071
1/16/18,85.2186,51.2358,36.3327,15.0981
1/17/18,72.0204,36.8771,24.7597,10.0223
1/18/18,71.639,36.0231,26.4529,10.0164
1/19/18,73.3216,34.6665,25.3143,9.6575
1/20/18,72.7013,34.646,25.378,10.4191
1/21/18,76.6416,35.5272,26.1937,10.6378
1/22/18,79.2338,40.8964,30.1987,12.2372
1/23/18,75.1368,37.0588,26.7942,11.3045
1/24/18,74.1327,39.4312,26.6114,8.7425
1/25/18,75.4549,39.965,27.3743,3.9458
1/26/18,72.6104,39.2986,26.7945,1.7868
1/27/18,72.3914,36.3832,24.885,3.6873
1/28/18,73.4215,38.3744,26.2618,5.3094
1/29/18,72.8749,41.2846,28.2749,4.4798
1/30/18,69.2133,36.4243,24.4716,4.5929
1/31/18,67.9113,35.9514,24.638,3.7685
2/1/18,67.8409,36.0332,24.7311,2.2172
2/2/18,69.537,36.8656,25.3665,7.7401
2/3/18,70.5464,34.6647,23.5961,6.8172
2/4/18,73.1299,38.0252,26.0504,6.3722
2/5/18,71.3809,40.0167,26.9789,6.7192
2/6/18,70.5882,36.457,26.4056,6.8525
2/7/18,72.4377,37.1119,26.0718,6.518
2/8/18,69.2958,36.5664,25.0719,6.5174
2/9/18,67.0472,35.9395,24.8128,6.1386
2/10/18,67.0712,32.8517,22.5432,5.5983
2/11/18,72.2271,36.3003,24.8848,5.6197
2/12/18,69.4762,39.7081,27.8702,9.0418
2/13/18,67.7397,34.6887,23.8008,7.3511
2/14/18,69.4396,36.1668,25.3292,8.0279
2/15/18,70.0861,35.9397,24.7718,5.9014
2/16/18,84.8345,39.9468,28.8049,2.9608
2/17/18,91.9583,43.9305,31.3107,5.6797
2/18/18,88.4923,46.3058,31.9298,7.0939
2/19/18,93.3689,47.194,32.8506,7.0084
2/20/18,81.7243,46.8272,32.2032,5.0645
2/21/18,63.7728,37.0188,24.9385,4.3926
2/22/18,66.523,30.2374,19.9285,12.3385
2/23/18,75.9572,32.2324,22.0798,14.7306
2/24/18,77.5289,34.1696,23.389,14.1573
2/25/18,77.3074,35.4737,23.8602,13.8838
2/26/18,80.6137,39.8497,26.9114,14.8525
2/27/18,71.8394,35.3865,23.1138,13.9961
2/28/18,76.0809,34.6479,23.3194,13.4639
3/1/18,79.821,36.801,24.3063,13.8736
3/2/18,76.8924,37.9674,25.0596,14.225
3/3/18,73.0534,32.7633,21.3573,12.0105
3/4/18,71.0186,34.5248,22.8251,12.6084
3/5/18,74.4602,35.8789,23.8456,13.2195
3/6/18,71.7005,33.8654,22.0398,12.4462
3/7/18,72.077,34.0346,22.382,13.3059
3/8/18,68.6477,33.3417,22.0415,13.1445
3/9/18,67.0965,32.1556,21.9659,12.5731
3/10/18,66.1901,30.0291,20.9069,11.3108
3/11/18,65.902,31.3268,22.0943,11.7298
3/12/18,70.0484,30.1107,21.2488,12.7978
3/13/18,66.2404,30.7646,20.7515,12.3967
3/14/18,65.9546,30.894,20.5376,12.7009
3/15/18,65.9114,30.9217,20.6192,12.6925
3/16/18,67.6221,31.8784,22.1596,10.7462
3/17/18,69.4271,33.5072,23.9123,6.2999
3/18/18,69.4243,35.6808,25.2872,5.8467
3/19/18,79.4677,39.1021,28.1437,6.255
3/20/18,73.2237,39.9546,27.9308,6.4916
3/21/18,70.3674,36.3678,25.8375,6.5954
3/22/18,68.8076,30.3286,24.9605,15.2128
3/23/18,69.9176,29.8177,25.7475,12.8391
3/24/18,68.1983,26.9946,23.0003,11.4478
3/25/18,71.0874,28.748,25.196,12.8347
3/26/18,77.1028,32.0415,28.0661,14.0215
3/27/18,71.4276,30.894,26.2174,13.7061
3/28/18,69.8248,29.1975,24.8988,12.3851
3/29/18,74.1595,30.1163,26.0595,12.7209
3/30/18,71.4134,30.4655,26.0442,13.6053
3/31/18,69.9224,28.1691,23.9525,12.6089
4/1/18,66.6871,29.0768,24.8947,12.6538
4/2/18,67.2202,27.7926,23.9652,12.1603
4/3/18,71.6574,28.8979,25.2484,12.3879
4/4/18,70.1271,29.8449,25.7595,13.6091
4/5/18,75.5799,28.9637,25.1154,13.2242
4/6/18,79.4378,32.6589,29.4077,14.548
4/7/18,99.641,35.2513,31.1214,15.8826
4/8/18,106.8376,46.0994,36.3813,19.135
4/9/18,135.536,53.0142,52.1868,22.0671
4/10/18,133.9185,58.0491,34.4114,23.4897
4/11/18,133.6199,56.0441,50.4256,24.5216
4/12/18,134.0063,55.081,46.5832,24.8407
4/13/18,133.1215,54.6898,27.8953,23.9486
4/14/18,132.0847,53.2846,39.6583,22.8787
4/15/18,131.5264,54.7833,42.4523,23.7046
4/16/18,132.8114,57.588,54.0158,24.9254
4/17/18,131.5627,55.4407,30.3452,24.1071
4/18/18,129.5346,53.6462,51.231,22.8028
4/19/18,111.7559,53.7902,26.6955,23.3553
4/20/18,122.3157,46.1049,32.4808,19.7441
4/21/18,117.6159,49.7459,39.8079,22.0663
4/22/18,65.8167,36.4858,27.0458,15.7752
4/23/18,55.9976,20.8194,18.4286,9.3977
4/24/18,53.0207,14.3181,15.2104,8.0991
4/25/18,52.8769,17.0355,17.6895,8.6458
4/26/18,58.023,20.17,19.5496,8.9915
4/27/18,57.5424,21.9455,21.4902,4.1536
4/28/18,53.8573,21.1682,19.5759,5.0792
4/29/18,50.9227,19.7636,18.2089,8.3145
4/30/18,56.2498,21.4607,20.584,5.0696
5/1/18,50.6583,21.2814,19.0053,7.9749
5/2/18,52.4614,19.3906,18.0913,4.6444
5/3/18,54.2209,19.7634,19.0105,4.2424
5/4/18,53.0737,20.8032,19.8325,9.1679
5/5/18,53.0519,18.8906,17.9184,8.3531
5/6/18,51.6953,19.8863,18.92,8.7494
5/7/18,55.6225,21.6904,21.0577,9.3624
5/8/18,54.1736,20.8233,19.3432,9.4455
5/9/18,52.8969,21.7177,19.3265,9.1293
5/10/18,53.0805,22.3551,18.6348,7.9114
5/11/18,52.8447,19.1604,18.3482,7.8687
5/12/18,53.886,18.6092,17.8688,9.1955
5/13/18,50.846,19.4881,18.6229,9.9465
5/14/18,53.9472,20.5242,19.6194,10.212
5/15/18,53.7345,20.1412,18.5652,9.9065
5/16/18,54.1779,20.2324,18.6638,10.0006
5/17/18,55.1801,20.1519,18.8186,10.3681
5/18/18,56.4763,20.6839,19.5307,10.6839
5/19/18,55.8224,19.8084,18.454,8.9372
5/20/18,53.34,20.0136,18.8015,8.9855
5/21/18,58.7134,22.628,21.8371,11.7838
5/22/18,63.0771,21.6174,19.3603,11.8446
5/23/18,74.8024,25.1559,20.5879,17.8762
5/24/18,92.085,34.9045,26.5546,22.9573
5/25/18,81.2114,37.9513,27.0655,22.4543
5/26/18,67.9198,28.2469,19.7687,17.7437
5/27/18,66.7626,26.368,19.9829,16.9664
5/28/18,60.1097,24.1417,18.0396,14.3755
5/29/18,60.3285,24.1864,18.4356,15.5242
5/30/18,62.4166,19.9348,16.8209,14.6625
5/31/18,61.3566,20.8871,16.7261,15.1199
6/1/18,60.6359,23.7358,17.8757,15.2186
6/2/18,60.2594,22.5187,16.3118,13.0673
6/3/18,56.4363,23.0655,16.8259,12.7108
6/4/18,61.426,23.8936,17.7877,13.9437
6/5/18,57.722,23.3923,16.9905,15.7999
6/6/18,56.9919,22.643,16.4411,15.5801
6/7/18,57.7183,22.3567,16.2895,16.8167
6/8/18,58.7553,21.4191,16.2549,16.0455
6/9/18,55.2794,20.3113,15.4235,13.9881
6/10/18,52.8178,19.593,15.393,12.1147
6/11/18,55.7243,20.9837,16.6112,12.9062
6/12/18,55.0926,21.9456,15.9462,14.7175
6/13/18,53.7905,20.8851,15.3195,14.0079
6/14/18,53.7999,21.8015,15.385,13.9986
6/15/18,57.2765,20.328,15.7286,15.1706
6/16/18,70.6726,24.225,19.5825,18.8355
6/17/18,60.6474,25.7473,19.8229,18.1904
6/18/18,60.6942,24.9961,18.0749,16.3777
6/19/18,61.3429,28.0442,18.1384,16.4015
6/20/18,62.4758,28.1614,17.7284,15.0433
6/21/18,59.2153,28.3093,18.5128,12.8828
6/22/18,57.7973,27.5616,15.5618,10.9961
6/23/18,54.9409,25.9095,15.3796,10.7781
6/24/18,52.8703,23.9084,16.271,10.816
6/25/18,55.9876,25.2406,16.5276,10.8523
6/26/18,55.1729,28.2533,16.2527,9.5876
6/27/18,54.2913,25.2029,14.9725,10.5494
6/28/18,74.5982,26.4274,19.2521,12.5268
6/29/18,84.084,41.5599,27.0017,17.4778
6/30/18,76.7067,35.0025,22.344,16.0091
7/1/18,72.7994,33.2838,21.8201,15.407
7/2/18,75.3885,33.8346,22.4368,15.9543
7/3/18,67.2902,32.6331,21.0793,15.1101
7/4/18,62.2337,28.2205,18.0974,13.2776
7/5/18,62.3483,24.0901,16.4221,11.7469
7/6/18,58.5782,27.3584,18.3907,12.6704
7/7/18,49.4812,22.0263,13.5499,9.9127
7/8/18,51.4725,22.1226,14.1846,10.1767
7/9/18,69.6996,25.7256,17.956,13.185
7/10/18,53.0778,41.707,28.3635,21.7227
7/11/18,81.0492,28.2092,16.9892,12.4603
7/12/18,82.6241,42.7852,27.9084,19.5933
7/13/18,59.4948,30.5158,17.7299,13.1016
7/14/18,62.1494,25.2398,16.0618,11.6662
7/15/18,56.9826,27.3202,17.8672,12.1843
7/16/18,59.7792,27.6846,18.1607,12.3695
7/17/18,60.266,25.055,17.0146,11.6155
7/18/18,61.0725,26.9461,17.7667,12.0076
7/19/18,63.4487,28.9226,16.8589,12.2829
7/20/18,56.2758,27.8129,16.9181,12.5601
7/21/18,56.923,24.3748,15.0159,10.184
7/22/18,56.5802,26.5242,16.9676,11.5231
7/23/18,57.1432,27.0237,16.3742,11.3267
7/24/18,57.4797,26.4498,12.7214,10.3278
7/25/18,57.0733,24.9452,14.9698,10.0407
7/26/18,57.2554,25.6755,15.5369,9.3712
7/27/18,59.0854,25.1828,16.4997,11.3358
7/28/18,54.7666,24.738,15.2977,10.9572
7/29/18,55.2089,24.2548,16.2469,11.0702
7/30/18,61.5501,25.6012,17.6917,11.9268
7/31/18,61.0706,27.5044,19.6718,12.6459
8/1/18,60.8002,25.6801,18.4018,12.122
8/2/18,60.8357,27.4452,18.9828,12.255
8/3/18,61.2714,25.804,18.8965,12.3137
8/4/18,59.9164,25.4857,18.5485,11.8476
8/5/18,58.2959,26.8396,18.5021,11.4927
8/6/18,61.056,33.0541,19.6146,12.6336
8/7/18,60.3446,28.4834,18.5944,12.2247
8/8/18,63.8621,27.9549,19.9296,12.6929
8/9/18,61.9799,30.0776,22.1061,14.128
8/10/18,70.3004,28.3092,19.5627,13.1535
8/11/18,73.5691,33.1697,24.4341,15.4896
8/12/18,69.3501,32.0768,22.3821,14.6376
8/13/18,68.5551,33.2292,23.6468,15.162
8/14/18,63.7279,28.7662,19.1268,13.4882
8/15/18,62.438,26.1873,18.5311,12.8136
8/16/18,68.4762,26.7943,19.3362,13.9005
8/17/18,69.8263,30.0705,21.7975,15.7364
8/18/18,64.134,26.2243,18.3357,13.531
8/19/18,60.4229,26.8292,18.2047,12.5951
8/20/18,63.5684,27.8445,20.3287,13.6897
8/21/18,48.458,24.4831,16.8315,11.9294
8/22/18,58.0087,23.3159,16.492,10.6594
8/23/18,66.4344,26.2213,19.3905,12.9199
8/24/18,67.4482,30.1317,22.1418,15.4701
8/25/18,61.1945,24.6344,16.9355,12.4779
8/26/18,61.782,25.0024,17.9559,12.6329
8/27/18,62.0117,28.505,20.6801,14.0861
8/28/18,56.5878,24.2249,16.4388,11.9504
8/29/18,59.0486,22.3841,15.7187,11.802
8/30/18,63.5346,25.8198,18.9118,13.4139
8/31/18,64.5452,28.2783,19.7333,14.3221
9/1/18,60.2611,25.1038,17.781,13.4384
9/2/18,53.3752,23.1317,16.5355,12.4165
9/3/18,57.4767,23.6646,17.2768,12.3048
9/4/18,66.1097,26.8784,20.0392,13.9741
9/5/18,64.339,27.0301,19.6196,14.341
9/6/18,69.3134,27.7231,20.2168,14.6007
9/7/18,59.6133,26.9306,19.3146,14.4832
9/8/18,61.2801,23.2764,16.2809,11.994
9/9/18,62.9671,26.257,19.1611,13.2952
9/10/18,66.0123,28.6453,21.1837,14.9643
9/11/18,60.6751,26.6225,18.8168,14.3094
9/12/18,62.7578,24.2129,17.1474,13.2839
9/13/18,57.6836,26.0485,19.1235,14.2224
9/14/18,59.8961,23.4965,16.8474,12.8842
9/15/18,57.8925,23.0257,16.4749,12.6942
9/16/18,59.6524,24.6454,18.048,12.977
9/17/18,63.6804,27.9334,20.8011,14.7736
9/18/18,59.177,31.0194,22.5337,17.3139
9/19/18,70.2473,28.0173,20.0375,14.3381
9/20/18,73.1993,34.4253,24.1475,16.5346
9/21/18,62.6225,28.5765,19.2904,13.8075
9/22/18,64.8673,26.0265,17.9345,12.5758
9/23/18,63.0671,28.3739,19.5605,12.9134
9/24/18,66.4047,29.9216,20.9353,14.0253
9/25/18,62.0306,28.0451,18.9176,13.4606
9/26/18,62.7838,25.9632,17.5605,12.8148
9/27/18,63.0773,28.2144,19.3009,13.6119
9/28/18,60.4131,26.0136,17.4909,12.8728
9/29/18,68.4847,25.3888,17.3315,12.5554
9/30/18,70.527,30.505,21.3464,15.1488
10/1/18,76.0874,35.8261,25.7413,18.651
